mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
8	7	16	16	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	36			
8	7	35/2	35/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	37			
8	7	18	18	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	#	
8	7	18	18	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	38			
9	8	19	19	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	39			
9	8	41/2	41/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	40			
9	8	21	21	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	41			
9	8	19	19	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	42			
9	8	20	20	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	6	5
9	8	20	20	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	43			
9	8	21	21	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	#	
9	8	21	21	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	44			
10	9	22	22	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	45			
10	9	23	23	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	46			
10	9	24	24	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	47			
10	9	22	22	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	48			
10	9	23	23	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	49			
10	9	24	24	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	50			
10	9	49/2	49/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	51			
11	10	25	25	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	52			
11	10	26	26	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	53			
11	10	27	27	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	54			
11	10	25	25	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	6	
11	10	25	25	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	55			
11	10	26	26	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	56			
11	10	27	27	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	6	
11	10	27	27	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	57			
12	11	28	28	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	58			
12	11	29	29	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	59			
12	11	30	30	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	60			
12	11	28	28	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	61			
12	11	29	29	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	62			
12	11	30	30	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	6	5
12	11	30	30	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	63			
13	12	31	31	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	64			
13	12	65/2	65/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	65			
13	12	33	33	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	66			
13	12	31	31	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	67			
13	12	33	33	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	68			
14	13	34	34	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	69			
14	13	35	35	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	70			
14	13	34	34	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	71			
14	13	35	35	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	72			
